filghtId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left
248651,Vistara,UK-818,Bangalore,Evening,one,Night,Mumbai,26.33,1
256695,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,11.42,14
239393,Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,7.17,21
255224,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,24.25,38
225053,Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Delhi,27.5,2
279350,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,11.67,34
284703,Air_India,AI-525,Hyderabad,Early_Morning,zero,Morning,Kolkata,2.08,37
219239,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,2.33,4
255723,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,21.0,46
225734,Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,6.75,9
255233,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,15.5,38
297067,Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,22.83,27
239681,Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,21.83,25
235736,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,10.58,21
266908,Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,6.83,43
256108,Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,14.92,4
282933,Air_India,AI-541,Hyderabad,Evening,one,Night,Bangalore,7.67,48
279658,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,15.0,39
215996,Air_India,AI-805,Delhi,Evening,one,Night,Kolkata,27.67,4
226446,Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,17.33,16
194059,Air_India,AI-569,Chennai,Early_Morning,one,Morning,Bangalore,4.83,5
293162,Air_India,AI-440,Chennai,Early_Morning,one,Night,Mumbai,16.0,45
222185,Air_India,AI-403,Delhi,Afternoon,two_or_more,Morning,Chennai,22.0,7
293665,Vistara,UK-824,Chennai,Night,one,Morning,Bangalore,14.25,7
271448,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Hyderabad,18.67,27
258828,Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,25.58,47
251263,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,31
230188,Air_India,AI-687,Mumbai,Afternoon,one,Morning,Bangalore,16.92,4
209283,Air_India,AI-762,Delhi,Night,one,Evening,Mumbai,21.58,25
287156,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,22.92,40
230161,Vistara,UK-996,Mumbai,Evening,one,Evening,Bangalore,22.5,3
245796,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,14.17,14
224208,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Chennai,29.5,38
289849,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,11.92,41
231761,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,13.0,22
249692,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,14.83,14
255537,Vistara,UK-846,Bangalore,Morning,one,Morning,Kolkata,25.17,43
268699,Air_India,AI-770,Kolkata,Night,one,Night,Bangalore,23.58,24
223857,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,2.83,33
244902,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,18.17,2
210242,Air_India,AI-542,Delhi,Morning,one,Morning,Mumbai,23.92,34
231525,Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,8.67,19
249759,Vistara,UK-802,Bangalore,Evening,one,Morning,Mumbai,14.92,14
245647,Vistara,UK-854,Bangalore,Evening,one,Night,Delhi,4.58,12
267740,Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,16.08,9
239186,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,9.5,18
219562,Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,2.25,10
296362,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,9.83,12
229945,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,25.75,49
222590,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,8.75,13
274022,Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,8.08,33
294183,Air_India,AI-430,Chennai,Morning,one,Morning,Bangalore,23.0,16
275287,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,6.83,12
291736,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,12.67,23
270622,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,9.83,10
218206,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,9.58,36
266993,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,9.83,44
234593,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Kolkata,15.33,8
213418,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,2.67,20
287000,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,37
274873,Air_India,AI-698,Hyderabad,Night,one,Morning,Delhi,12.0,5
292925,Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,14.92,41
232184,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,26.17,27
239933,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,12.42,28
265469,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,23
239276,Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,15.17,19
285529,Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,12.67,6
256922,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,23.17,17
242666,Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,12.0,18
214540,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,33
286235,Vistara,UK-876,Hyderabad,Night,one,Morning,Chennai,14.25,22
243661,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,15.58,32
294728,Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,11.33,27
292856,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,10.5,40
293144,Vistara,UK-826,Chennai,Afternoon,zero,Afternoon,Mumbai,2.0,45
281963,Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,9.25,32
230899,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,6.42,12
289023,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,8.17,26
285585,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,6.83,7
256736,Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,8.92,14
285786,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,13.17,11
226883,Vistara,UK-857,Mumbai,Night,one,Morning,Delhi,12.67,20
209445,Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,23.75,27
299446,Air_India,AI-440,Chennai,Early_Morning,one,Evening,Hyderabad,13.17,34
296686,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,9.83,19
261522,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,11.5,6
254217,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,8.33,23
269334,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,16.0,34
264289,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.25,7
289899,Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Delhi,2.67,42
279663,Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,5.75,39
234387,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,37.58,5
231949,Air_India,AI-867,Mumbai,Night,one,Night,Bangalore,22.58,24
230548,Vistara,UK-902,Mumbai,Afternoon,one,Night,Bangalore,7.58,8
267648,Vistara,UK-738,Kolkata,Evening,one,Evening,Bangalore,24.08,7
211146,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,15.75,42
255850,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,15.25,48
213375,Vistara,UK-927,Delhi,Morning,one,Night,Bangalore,11.42,19
244789,Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,2.08,49
221638,Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,11.17,46
228300,Air_India,AI-867,Mumbai,Night,zero,Night,Delhi,2.25,34
215793,Air_India,AI-407,Delhi,Afternoon,one,Late_Night,Bangalore,11.0,49
259691,Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,12.75,19
299522,Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,6.25,36
261020,Air_India,AI-776,Bangalore,Early_Morning,one,Night,Chennai,16.83,45
281452,Air_India,AI-698,Hyderabad,Night,one,Evening,Bangalore,20.25,23
243822,Vistara,UK-928,Mumbai,Early_Morning,one,Night,Chennai,16.25,34
217715,Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,13.0,29
218928,Air_India,AI-489,Delhi,Evening,one,Morning,Kolkata,16.17,47
264757,Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Mumbai,23.33,13
233691,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.25,44
240617,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,9.5,37
234832,Air_India,AI-864,Mumbai,Early_Morning,one,Afternoon,Kolkata,7.5,11
254372,Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,8.75,25
225114,Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,11.0,3
295480,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,11.58,41
256494,Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,22.33,10
223020,Vistara,UK-975,Delhi,Early_Morning,one,Morning,Chennai,6.08,19
286942,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.67,35
281216,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Bangalore,21.83,19
275395,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,11.25,14
222261,Air_India,AI-887,Delhi,Early_Morning,one,Early_Morning,Chennai,24.33,8
258807,Air_India,AI-564,Bangalore,Morning,one,Night,Hyderabad,8.75,47
296255,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,11.17,9
254506,Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,15.17,27
31373,Vistara,UK-819,Delhi,Afternoon,one,Night,Hyderabad,6.67,22
245328,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,12.0,8
280598,Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,8.75,8
277643,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,14.58,8
226068,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,10.08,12
207074,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,7.58,5
228874,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,16.5,39
246314,Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,10.17,20
222905,Air_India,AI-805,Delhi,Evening,one,Morning,Chennai,14.92,18
213463,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Bangalore,15.08,20
265329,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,21
297551,Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,28.33,38
292758,Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,8.08,39
231712,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,13.92,21
267393,Air_India,AI-402,Kolkata,Morning,one,Night,Bangalore,9.67,3
235767,Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,12.17,22
256810,Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,15.42,15
280667,Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,15.25,9
250129,Vistara,UK-852,Bangalore,Morning,zero,Morning,Mumbai,1.92,19
228970,Air_India,AI-673,Mumbai,Early_Morning,one,Night,Delhi,13.0,40
284697,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,14.92,36
211729,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,11.67,47
265531,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,15.67,24
225625,Air_India,AI-671,Mumbai,Morning,one,Evening,Delhi,10.83,8
229686,Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Delhi,2.08,47
227292,Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,5.25,24
219791,Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,2.33,14
260282,Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Chennai,34.33,30
255117,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,22.42,36
236961,Air_India,AI-660,Mumbai,Evening,one,Evening,Kolkata,25.17,37
229294,Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,11.0,43
270831,Vistara,UK-706,Kolkata,Morning,one,Morning,Hyderabad,23.42,14
237636,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Kolkata,15.25,45
276097,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,10.5,28
259300,Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,8.75,10
266336,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,16.33,35
225030,Air_India,AI-649,Mumbai,Early_Morning,one,Late_Night,Delhi,17.08,2
232500,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,8.42,30
240664,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,9.5,38
276368,Air_India,AI-616,Hyderabad,Morning,one,Evening,Delhi,9.83,33
255608,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,6.58,44
216262,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,29.17,8
264896,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,11.17,15
239982,Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,24.33,29
224558,Vistara,UK-977,Delhi,Evening,one,Morning,Chennai,16.83,43
263614,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,11.5,43
131030,SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Mumbai,2.83,24
284272,Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,9.25,28
242462,Vistara,UK-996,Mumbai,Evening,one,Night,Chennai,25.75,15
248690,Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,9.5,2
212798,Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,19.0,12
258395,Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,14.83,40
221396,Air_India,AI-544,Delhi,Evening,zero,Evening,Hyderabad,2.08,42
257283,Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,22.33,23
259173,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,16.83,7
245383,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,13.08,9
269613,Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,25.25,39
213524,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,17.33,21
232001,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,1.75,25
221415,Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,20.17,42
246214,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,5.17,19
230890,Air_India,AI-660,Mumbai,Evening,one,Night,Bangalore,26.08,12
255639,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,13.5,44
222719,Vistara,UK-951,Delhi,Afternoon,one,Night,Chennai,8.75,15
245439,Air_India,AI-808,Bangalore,Night,zero,Night,Delhi,2.92,10
246580,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,6.5,24
266788,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,13.33,41
256329,Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,26.5,8
285610,Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,13.33,7
294282,Vistara,UK-832,Chennai,Early_Morning,one,Night,Bangalore,16.42,18
272164,Air_India,AI-773,Kolkata,Evening,one,Early_Morning,Hyderabad,14.0,41
217371,Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,13.0,24
297387,Air_India,AI-430,Chennai,Morning,one,Evening,Kolkata,9.25,34
250322,Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,9.58,21
279472,Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,21.08,36
246099,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,5.5,18
276989,Air_India,AI-620,Hyderabad,Early_Morning,one,Afternoon,Delhi,6.75,45
227031,Air_India,AI-633,Mumbai,Early_Morning,one,Afternoon,Delhi,10.17,22
246904,Air_India,AI-516,Bangalore,Early_Morning,one,Night,Delhi,15.42,28
286837,Air_India,AI-543,Hyderabad,Morning,one,Afternoon,Chennai,25.33,33
279766,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,12.5,41
209940,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,11.33,31
223267,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,23
247321,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,11.5,33
263223,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,19.75,36
216612,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,23.25,13
285907,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,15.83,14
276568,Vistara,UK-870,Hyderabad,Night,zero,Night,Delhi,2.25,37
285586,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,9.33,7
297492,Air_India,AI-539,Chennai,Evening,one,Morning,Kolkata,16.0,36
235863,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,19.5,23
211846,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,11.33,48
209943,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,19.08,31
255375,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,22.42,40
298251,Vistara,UK-832,Chennai,Early_Morning,one,Night,Hyderabad,16.0,7
224478,Vistara,UK-993,Delhi,Afternoon,one,Night,Chennai,10.25,42
206728,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,7.0,2
262219,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,7.33,18
267546,Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,27.33,6
291125,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,8.08,14
234188,Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Kolkata,6.5,2
234533,Air_India,AI-809,Mumbai,Morning,one,Evening,Kolkata,9.17,7
272552,Vistara,UK-772,Kolkata,Morning,one,Evening,Hyderabad,9.42,48
261934,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,7.33,13
293017,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,9.58,43
245351,Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,2.67,9
225067,Vistara,UK-863,Mumbai,Morning,one,Morning,Delhi,25.58,2
287300,Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Chennai,22.92,43
265443,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,5.92,22
286113,Vistara,UK-830,Hyderabad,Morning,one,Morning,Chennai,23.58,19
229097,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,25.92,41
281115,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Bangalore,13.58,17
221728,Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,6.25,47
229381,Air_India,AI-655,Mumbai,Evening,one,Evening,Delhi,24.25,44
215614,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,2.75,46
264120,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,11.33,4
294447,Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,14.25,21
263751,Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,12.0,45
216585,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,10.92,12
241668,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,8.0,5
288661,Vistara,UK-826,Chennai,Afternoon,one,Evening,Delhi,5.58,20
227516,Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,14.17,26
286436,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,7.0,26
294770,Air_India,AI-672,Chennai,Afternoon,one,Evening,Bangalore,27.58,28
239834,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,13.92,27
234115,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,10.08,49
293961,Air_India,AI-440,Chennai,Early_Morning,one,Late_Night,Bangalore,18.0,12
209907,Air_India,AI-885,Delhi,Morning,one,Morning,Mumbai,21.42,31
225113,Air_India,AI-619,Mumbai,Night,one,Evening,Delhi,22.25,3
261921,Air_India,AI-721,Kolkata,Afternoon,one,Evening,Delhi,26.58,13
229731,Vistara,UK-877,Mumbai,Morning,one,Morning,Delhi,22.25,47
256459,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,9.0,10
234823,Vistara,UK-773,Mumbai,Evening,zero,Evening,Kolkata,2.58,11
297549,Vistara,UK-822,Chennai,Morning,one,Morning,Kolkata,23.92,38
240794,Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,16.92,40
208508,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,2.0,19
270589,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,12.33,9
236207,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,16.0,27
287060,Vistara,UK-830,Hyderabad,Morning,one,Night,Chennai,9.92,38
226737,Air_India,AI-615,Mumbai,Early_Morning,one,Afternoon,Delhi,8.08,19
263474,Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,16.08,40
222105,Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,13.33,6
209608,Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,13.75,28
291599,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,16.5,21
276430,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,11.0,34
236159,Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,23.58,26
272392,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Hyderabad,16.67,45
254620,Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,28.5,29
254880,Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,6.58,33
264665,Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,9.58,12
243727,Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,8.0,33
284344,Air_India,AI-616,Hyderabad,Morning,one,Afternoon,Kolkata,27.75,30
213591,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,2.75,22
291608,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,11.25,21
269703,Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,12.42,40
296349,Air_India,AI-539,Chennai,Evening,one,Evening,Kolkata,26.17,11
293827,Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,22.25,10
229287,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,10.5,43
260720,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,16.42,39
289720,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,13.25,38
235273,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,22.92,16
207299,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,13.83,7
218612,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,10.42,42
264127,Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,4.92,5
257233,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,9.0,22
255711,Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,24.5,46
284424,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,15.92,31
251353,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,13.25,32
268866,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,6.75,27
259991,Vistara,UK-846,Bangalore,Morning,one,Morning,Chennai,24.33,25
242524,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,11.5,16
214332,Vistara,UK-807,Delhi,Night,zero,Night,Bangalore,2.67,31
275433,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,23.0,15
259335,Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,8.58,11
258808,Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,5.58,47
231734,Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,1.83,22
236584,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,14.08,31
286404,Vistara,UK-890,Hyderabad,Evening,one,Evening,Chennai,22.67,25
278940,Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,13.5,28
264036,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,10.83,3
272689,Air_India,AI-402,Kolkata,Morning,one,Night,Chennai,13.17,4
229785,Vistara,UK-986,Mumbai,Night,zero,Late_Night,Delhi,2.17,48
213720,Vistara,UK-995,Delhi,Morning,one,Night,Bangalore,12.5,23
258469,Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,26.08,41
218269,Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,16.92,37
233133,Vistara,UK-970,Mumbai,Morning,one,Evening,Bangalore,10.08,37
238370,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,5.08,7
256528,Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,11.42,11
298401,Vistara,UK-822,Chennai,Morning,one,Afternoon,Hyderabad,26.5,11
291021,Vistara,UK-828,Chennai,Early_Morning,zero,Morning,Mumbai,2.0,13
243018,Air_India,AI-774,Mumbai,Night,one,Night,Chennai,26.25,23
211773,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,2.0,48
252960,Air_India,AI-501,Bangalore,Afternoon,one,Afternoon,Kolkata,25.17,4
218129,Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Kolkata,23.08,35
255354,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,14.75,40
